date,spReturn,bondReturn,cashReturn,cpi
1967-11,0.03111735,0.00829167,0.00119792,33.8000
1967-12,-0.00017489,0.01665000,0.00118750,33.9000
1968-01,-0.04256980,0.00250833,0.00115208,34.1000
1968-02,-0.01559229,-0.00796667,0.00115833,34.2000
1968-03,0.07661728,0.01178333,0.00119583,34.3000
1968-04,0.02557692,-0.01140000,0.00117500,34.4000
1968-05,0.02940693,0.01539167,0.00122292,34.5000
1968-06,0.00048922,0.02016667,0.00119167,34.7000
1968-07,-0.01933921,0.01018333,0.00114583,34.9000
1968-08,0.03507684,0.00171667,0.00112917,35.0000
1968-09,0.02717177,-0.00385000,0.00113750,35.1000
1968-10,0.01785752,-0.00375000,0.00116250,35.3000
1968-11,0.01285315,-0.01835000,0.00118750,35.4000
1968-12,-0.03985133,0.00432500,0.00125625,35.5000
1969-01,-0.00238562,-0.00546667,0.00125833,35.6000
1969-02,-0.01913793,-0.00254167,0.00128958,35.8000
1969-03,0.02274253,0.01435000,0.00131250,36.1000
1969-04,0.03513491,-0.00535833,0.00128542,36.3000
1969-05,-0.04971319,-0.01223333,0.00131667,36.4000
1969-06,-0.04205333,-0.00502500,0.00136875,36.6000
1969-07,-0.00283614,0.00770000,0.00140000,36.8000
1969-08,0.00628524,-0.02732500,0.00139375,37.0000
1969-09,0.01346418,0.01016667,0.00149167,37.1000
1969-10,0.00997464,0.00311667,0.00147917,37.3000
1969-11,-0.05027486,-0.02975000,0.00148750,37.5000
1969-12,-0.00589032,-0.00342500,0.00159375,37.7000
1970-01,-0.03196090,0.04499167,0.00162292,37.8000
1970-02,0.02012264,0.01793333,0.00150833,38.0000
1970-03,-0.02747697,-0.01650833,0.00147292,38.2000
1970-04,-0.11199018,-0.03024167,0.00153958,38.5000
1970-05,-0.00269889,0.01149167,0.00164792,38.6000
1970-06,0.00522556,0.03313333,0.00163333,38.8000
1970-07,0.03255781,0.00131667,0.00155417,39.0000
1970-08,0.06321299,0.01607500,0.00156875,39.0000
1970-09,0.02489505,0.01035833,0.00153958,39.2000
1970-10,0.00206761,0.04040833,0.00152708,39.4000
1970-11,0.07158348,0.03720000,0.00142500,39.6000
1970-12,0.04110679,0.01582500,0.00133125,39.8000
1971-01,0.04151068,0.01430000,0.00130000,39.8000
1971-02,0.02831840,0.03379167,0.00127292,39.9000
1971-03,0.03673862,-0.00435000,0.00118750,40.0000
1971-04,-0.01107875,-0.03434167,0.00121458,40.1000
1971-05,-0.01595855,-0.00377500,0.00133125,40.3000
1971-06,-0.00462963,-0.00926667,0.00135833,40.6000
1971-07,-0.01517115,0.01610833,0.00140208,40.7000
1971-08,0.02486402,0.03628333,0.00137083,40.8000
1971-09,-0.01863682,0.01981667,0.00127917,40.8000
1971-10,-0.04371524,0.01334167,0.00123542,40.9000
1971-11,0.07163601,-0.00355833,0.00121042,40.9000
1971-12,0.04422540,0.00354167,0.00123542,41.1000
1972-01,0.02086964,-0.00414167,0.00123958,41.1000
1972-02,0.02619613,0.00576667,0.00126667,41.3000
1972-03,0.01258898,-0.00334167,0.00126458,41.4000
1972-04,-0.00775888,0.00935833,0.00128958,41.5000
1972-05,0.00516094,0.00650833,0.00127708,41.6000
1972-06,-0.00503858,0.00509167,0.00127292,41.7000
1972-07,0.03783685,-0.00190833,0.00127292,41.9000
1972-08,-0.01210460,-0.01862500,0.00129375,42.0000
1972-09,0.00417428,0.01035833,0.00136458,42.1000
1972-10,0.05254207,0.01940000,0.00135000,42.3000
1972-11,0.02311517,-0.00036667,0.00130833,42.4000
1972-12,0.00989362,-0.00170000,0.00132500,42.5000
1973-01,-0.03325122,-0.00721667,0.00134583,42.6000
1973-02,-0.01345350,0.00063333,0.00138333,42.9000
1973-03,-0.01633304,0.00839167,0.00139792,43.3000
1973-04,-0.02569759,-0.00704167,0.00138958,43.6000
1973-05,-0.01989791,0.00220833,0.00142708,43.9000
1973-06,0.01210242,-0.01035000,0.00143750,44.2000
1973-07,-0.01635423,-0.01295833,0.00148542,44.3000
1973-08,0.01995290,0.02786667,0.00154167,45.1000
1973-09,0.04235322,0.02690833,0.00147708,45.2000
1973-10,-0.06852864,0.00985833,0.00141458,45.6000
1973-11,-0.06805283,0.00490833,0.00140208,45.9000
1973-12,0.01700429,-0.01188333,0.00140417,46.2000
1974-01,-0.02472861,0.00792500,0.00145625,46.6000
1974-02,0.04574639,-0.01170000,0.00145000,47.2000
1974-03,-0.04816639,-0.01499167,0.00150208,47.8000
1974-04,-0.02705675,0.00135833,0.00156458,48.0000
1974-05,0.00457232,0.00911667,0.00157917,48.6000
1974-06,-0.11346846,-0.01261667,0.00157083,49.0000
1974-07,-0.03764763,-0.00959167,0.00162708,49.4000
1974-08,-0.10013591,0.00670000,0.00167500,50.0000
1974-09,0.02376933,0.01650000,0.00167500,50.6000
1974-10,0.03743439,0.02198333,0.00164583,51.1000
1974-11,-0.06091828,0.02390000,0.00160000,51.5000
1974-12,0.08632772,0.00129167,0.00154792,51.9000
1975-01,0.10807531,0.01395000,0.00156250,52.1000
1975-02,0.04973644,-0.01764167,0.00153958,52.5000
1975-03,0.01487030,-0.02855833,0.00161042,52.7000
1975-04,0.06712635,0.01875833,0.00171458,52.9000
1975-05,0.02894624,0.02071667,0.00167917,53.2000
1975-06,0.00431999,-0.00745000,0.00163750,53.6000
1975-07,-0.06996252,-0.01708333,0.00167917,54.2000
1975-08,-0.00852682,0.00490000,0.00175000,54.3000
1975-09,0.04971261,0.02732500,0.00175625,54.6000
1975-10,0.02041700,0.01308333,0.00169583,54.9000
1975-11,-0.01179638,0.01020833,0.00167708,55.3000
1975-12,0.09545284,0.02486667,0.00166667,55.5000
1976-01,0.04178138,0.00295000,0.00161250,55.6000
1976-02,0.00802408,0.01069167,0.00162292,55.8000
1976-03,0.01095450,0.01834167,0.00161042,55.9000
1976-04,-0.00383274,-0.01750000,0.00157500,56.1000
1976-05,0.00900582,0.00938333,0.00164583,56.5000
1976-06,0.02665357,0.00865000,0.00163750,56.8000
1976-07,-0.00560621,0.01072500,0.00163125,57.1000
1976-08,0.02437883,0.01907500,0.00161875,57.4000
1976-09,-0.03108215,0.01892500,0.00158125,57.6000
1976-10,-0.00366645,0.01457500,0.00154375,57.9000
1976-11,0.03786506,0.03547500,0.00151875,58.0000
1976-12,-0.00537249,-0.01807500,0.00143125,58.2000
1977-01,-0.02368604,-0.00659167,0.00150208,58.5000
1977-02,-0.00054181,0.00125833,0.00153958,59.1000
1977-03,-0.01193671,0.01251667,0.00155417,59.5000
1977-04,0.00064502,-0.00015833,0.00153542,60.0000
1977-05,0.00899768,0.01881667,0.00155417,60.3000
1977-06,0.01282439,0.00256667,0.00151667,60.7000
1977-07,-0.02078620,0.00120833,0.00152708,61.0000
1977-08,-0.01175334,0.01036667,0.00154167,61.2000
1977-09,-0.02197859,-0.00648333,0.00152917,61.4000
1977-10,0.00981142,0.00206667,0.00156667,61.6000
1977-11,-0.00080140,-0.00138333,0.00157917,61.9000
1977-12,-0.03390357,-0.01249167,0.00160208,62.1000
1978-01,-0.00971992,0.00173333,0.00165833,62.5000
1978-02,0.00265666,0.00599167,0.00167292,62.9000
1978-03,0.04829993,-0.00100000,0.00167500,63.4000
1978-04,0.05504321,-0.00720833,0.00169792,63.9000
1978-05,0.00673556,-0.00074167,0.00173958,64.5000
1978-06,-0.00062291,-0.00555000,0.00176250,65.2000
1978-07,0.07328143,0.02330000,0.00180000,65.7000
1978-08,0.00399690,0.00630833,0.00175208,66.0000
1978-09,-0.02773500,-0.00838333,0.00175417,66.5000
1978-10,-0.05437652,-0.00470000,0.00180000,67.1000
1978-11,0.01922828,-0.00665833,0.00183542,67.4000
1978-12,0.04185309,0.00120833,0.00187708,67.7000
1979-01,-0.01056954,0.00758333,0.00189583,68.3000
1979-02,0.02341161,0.00618333,0.00189583,69.1000
1979-03,0.02430902,0.00340000,0.00190000,69.8000
1979-04,-0.01893024,0.00275000,0.00191250,70.6000
1979-05,0.02417638,0.03150833,0.00192708,71.5000
1979-06,0.01420846,0.00462500,0.00185625,72.3000
1979-07,0.05014335,0.00185833,0.00186458,73.1000
1979-08,0.01540451,-0.01347500,0.00188125,73.8000
1979-09,-0.03352517,-0.06012500,0.00194375,74.6000
1979-10,-0.00322435,-0.01591667,0.00214583,75.2000
1979-11,0.04403996,0.02707500,0.00221875,75.9000
1979-12,0.03312461,-0.02004167,0.00216458,76.7000
1980-01,0.04395852,-0.10370000,0.00225000,77.8000
1980-02,-0.08777826,-0.01345833,0.00258542,78.9000
1980-03,-0.01162050,0.10022500,0.00265625,80.1000
1980-04,0.05036138,0.09985833,0.00238958,81.0000
1980-05,0.06862684,0.03648333,0.00212083,81.8000
1980-06,0.04969459,-0.02475000,0.00203750,82.7000
1980-07,0.03504684,-0.05095833,0.00213542,82.7000
1980-08,0.02835808,-0.01945000,0.00231250,83.3000
1980-09,0.03324769,-0.00720833,0.00239792,84.0000
1980-10,0.04614695,-0.05530833,0.00244792,84.8000
1980-11,-0.01244780,-0.00063333,0.00264167,85.5000
1980-12,0.00009988,0.02960000,0.00267500,86.3000
1981-01,-0.03070175,-0.03292500,0.00261875,87.0000
1981-02,0.04143302,0.01589167,0.00274792,87.9000
1981-03,0.01293794,-0.02826667,0.00273333,88.5000
1981-04,-0.01617270,-0.01800000,0.00285000,89.1000
1981-05,0.00857589,0.05585000,0.00293750,89.8000
1981-06,-0.02016251,-0.04547500,0.00280625,90.6000
1981-07,0.00802565,-0.03430000,0.00297500,91.6000
1981-08,-0.08302683,-0.01415000,0.00311250,92.3000
1981-09,0.01727247,0.02466667,0.00319167,93.2000
1981-10,0.03043731,0.13582500,0.00315625,93.4000
1981-11,0.01179369,-0.01194167,0.00278958,93.7000
1981-12,-0.04804120,-0.04946667,0.00285833,94.0000
1982-01,-0.01913896,0.02335833,0.00303958,94.3000
1982-02,-0.02744541,0.05192500,0.00300625,94.6000
1982-03,0.05469314,0.01085000,0.00288750,94.5000
1982-04,0.00569647,0.02905833,0.00288958,94.9000
1982-05,-0.05270619,-0.03625000,0.00283750,95.8000
1982-06,0.00243847,0.03641667,0.00297917,97.0000
1982-07,0.00793977,0.07392500,0.00290625,97.5000
1982-08,0.12096374,0.06128333,0.00272083,97.7000
1982-09,0.08881400,0.11038333,0.00257083,97.9000
1982-10,0.04499916,0.03429167,0.00227292,98.2000
1982-11,0.01355499,0.00949167,0.00219792,98.0000
1982-12,0.03925753,0.01438333,0.00219583,97.6000
1983-01,0.02130014,-0.00948333,0.00217917,97.8000
1983-02,0.03865615,0.02363333,0.00223333,97.9000
1983-03,0.04197389,0.01645833,0.00218958,97.9000
1983-04,0.04424012,0.01006667,0.00216667,98.6000
1983-05,0.01753504,-0.02425000,0.00216250,99.2000
1983-06,0.00708133,-0.02805833,0.00226042,99.5000
1983-07,-0.02407186,-0.02341667,0.00237083,99.9000
1983-08,0.03313834,0.02387500,0.00246875,100.2000
1983-09,0.00647927,0.01740833,0.00242708,100.7000
1983-10,-0.01141423,-0.00088333,0.00240417,101.0000
1983-11,-0.00128128,-0.00005833,0.00243542,101.2000
1983-12,0.01575933,0.02105833,0.00246458,101.3000
1984-01,-0.05112179,-0.00217500,0.00243125,101.9000
1984-02,0.00442361,-0.02373333,0.00246667,102.4000
1984-03,0.00507200,-0.01143333,0.00256667,102.6000
1984-04,-0.00252573,-0.04407500,0.00263125,103.1000
1984-05,-0.01848304,0.00067500,0.00279375,103.4000
1984-06,-0.00908448,0.02530000,0.00282500,103.7000
1984-07,0.09206559,0.05593333,0.00278333,104.1000
1984-08,0.01406968,0.02460000,0.00265000,104.5000
1984-09,-0.00412402,0.03563333,0.00260833,105.0000
1984-10,0.01285902,0.05143333,0.00253333,105.3000
1984-11,-0.00707557,0.01454167,0.00241042,105.3000
1984-12,0.04697568,0.01798333,0.00239583,105.3000
1985-01,0.05787361,0.00038333,0.00237083,105.5000
1985-02,-0.00478318,-0.01490833,0.00239792,106.0000
1985-03,0.01024712,0.03998333,0.00247083,106.4000
1985-04,0.02735634,0.05012500,0.00238125,106.9000
1985-05,0.02510967,0.05734167,0.00226042,107.3000
1985-06,0.02247221,-0.00203333,0.00211667,107.6000
1985-07,-0.01845310,0.00719167,0.00214792,107.8000
1985-08,-0.01884994,0.00580833,0.00215208,108.0000
1985-09,0.01495564,0.01774167,0.00216042,108.3000
1985-10,0.06420516,0.04073333,0.00213333,108.7000
1985-11,0.05294515,0.04455000,0.00203750,109.0000
1985-12,0.00751729,0.01261667,0.00192917,109.3000
1986-01,0.05697246,0.04195833,0.00191458,109.6000
1986-02,0.06182771,0.07165000,0.00181250,109.3000
1986-03,0.02741426,0.04008333,0.00162083,108.8000
1986-04,0.00491830,-0.02261667,0.00152083,108.6000
1986-05,0.03133240,0.00012500,0.00160625,108.9000
1986-06,-0.01803914,0.04150000,0.00162500,109.5000
1986-07,0.02280854,0.01518333,0.00152083,109.5000
1986-08,-0.02456236,-0.01362500,0.00149375,109.7000
1986-09,-0.00089873,0.00760833,0.00155208,110.2000
1986-10,0.03532950,0.01879167,0.00154792,110.3000
1986-11,0.01708940,0.01584167,0.00151042,110.4000
1986-12,0.06673371,0.00802500,0.00148125,110.5000
1987-01,0.06461878,-0.00600000,0.00147500,111.2000
1987-02,0.04376409,0.00604167,0.00151042,111.6000
1987-03,-0.00856410,-0.04785833,0.00151042,112.1000
1987-04,0.00172831,-0.03461667,0.00167083,112.7000
1987-05,0.04498443,0.02187500,0.00179375,113.1000
1987-06,0.03122097,0.00350000,0.00175000,113.5000
1987-07,0.06454011,-0.01465833,0.00176042,113.8000
1987-08,-0.03030426,-0.03890000,0.00182500,114.4000
1987-09,-0.11853886,0.00085000,0.00196250,115.0000
1987-10,-0.12303414,0.05413333,0.00198333,115.3000
1987-11,-0.01334694,-0.00171667,0.00184583,115.4000
1987-12,0.04246542,0.02989167,0.00187292,115.4000
1988-01,0.03328565,0.03942500,0.00180625,115.7000
1988-02,0.03232059,-0.00435833,0.00171042,116.0000
1988-03,-0.00886024,-0.01752500,0.00174375,116.5000
1988-04,-0.02188267,-0.01863333,0.00181667,117.1000
1988-05,0.05998200,0.01947500,0.00189375,117.5000
1988-06,-0.00306920,-0.00236667,0.00185833,118.0000
1988-07,-0.01718485,-0.00645000,0.00188750,118.5000
1988-08,0.01927169,0.02731667,0.00192917,119.0000
1988-09,0.03801617,0.02008333,0.00187083,119.8000
1988-10,-0.02020248,-0.00386667,0.00183333,120.2000
1988-11,0.02325953,-0.00303333,0.00186667,120.3000
1988-12,0.03512658,0.00899167,0.00189792,120.5000
1989-01,0.03299852,0.00197500,0.00189375,121.1000
1989-02,-0.00161659,-0.00565833,0.00191042,121.6000
1989-03,0.03564799,0.02040000,0.00195000,122.3000
1989-04,0.04115302,0.03005000,0.00191250,123.1000
1989-05,0.03392622,0.04798333,0.00184583,123.8000
1989-06,0.02800175,0.02510000,0.00172500,124.1000
1989-07,0.04690753,0.00038333,0.00167083,124.4000
1989-08,0.00455537,0.00115833,0.00168958,124.6000
1989-09,0.00286256,0.01942500,0.00170625,125.0000
1989-10,-0.01813551,0.01647500,0.00166875,125.6000
1989-11,0.02736706,0.00865833,0.00163958,125.9000
1989-12,-0.02211226,-0.01936667,0.00163333,126.1000
1990-01,-0.02527184,-0.01135833,0.00171042,127.4000
1990-02,0.02707167,-0.00134167,0.00176458,128.0000
1990-03,0.00195986,-0.00684167,0.00178958,128.7000
1990-04,0.03850925,0.00942500,0.00183125,128.9000
1990-05,0.03169957,0.02690000,0.00182500,129.2000
1990-06,0.00169724,0.00776667,0.00176667,129.9000
1990-07,-0.07861227,-0.01254167,0.00176458,130.4000
1990-08,-0.04341061,-0.00250833,0.00182292,131.6000
1990-09,-0.02315769,0.01930833,0.00185208,132.7000
1990-10,0.02983815,0.03036667,0.00181667,133.5000
1990-11,0.04586605,0.02869167,0.00174792,133.8000
1990-12,-0.00685171,0.00603333,0.00168333,133.8000
1991-01,0.11606775,0.02354167,0.00168542,134.6000
1991-02,0.03044620,-0.01165833,0.00163542,134.8000
1991-03,0.02258828,0.01165833,0.00168958,135.0000
1991-04,-0.00178879,0.00460000,0.00167500,135.2000
1991-05,0.00347011,-0.00797500,0.00168125,135.6000
1991-06,0.00780486,0.00760000,0.00172500,136.0000
1991-07,0.02678933,0.03279167,0.00172292,136.2000
1991-08,-0.00303101,0.02408333,0.00164583,136.6000
1991-09,0.00181646,0.01477500,0.00159375,137.2000
1991-10,0.00015795,0.01397500,0.00156875,137.4000
1991-11,0.00935140,0.02928333,0.00154583,137.8000
1991-12,0.07358026,0.01010833,0.00147708,137.9000
1992-01,-0.00600846,-0.01584167,0.00146458,138.1000
1992-02,-0.01012378,-0.00788333,0.00152917,138.6000
1992-03,0.00264303,0.01048333,0.00157083,139.3000
1992-04,0.02068350,0.01253333,0.00155833,139.5000
1992-05,-0.01329123,0.01525833,0.00153958,139.7000
1992-06,0.01912133,0.03545000,0.00151250,140.2000
1992-07,0.00941720,0.02320000,0.00142500,140.5000
1992-08,0.00378187,0.01739167,0.00137292,140.9000
1992-09,-0.01182056,-0.00655000,0.00133750,141.3000
1992-10,0.02756903,-0.01410833,0.00137292,141.8000
1992-11,0.03271200,0.01272500,0.00143125,142.0000
1992-12,0.00142893,0.01754167,0.00141042,141.9000
1993-01,0.01724247,0.02930000,0.00137500,142.6000
1993-02,0.02150153,0.02481667,0.00130417,143.1000
1993-03,-0.01341745,0.00568333,0.00124583,143.6000
1993-04,0.00724724,0.00007500,0.00124375,144.0000
1993-05,0.00865182,0.01063333,0.00125833,144.2000
1993-06,0.00061004,0.01546667,0.00124167,144.4000
1993-07,0.01762466,0.01394167,0.00121042,144.4000
1993-08,0.01354972,0.02713333,0.00118333,144.8000
1993-09,0.01241907,0.00656667,0.00111667,145.1000
1993-10,0.00007545,-0.02285833,0.00111042,145.7000
1993-11,0.00887180,0.00126667,0.00119167,145.8000
1993-12,0.01735880,0.00620833,0.00120208,145.8000
1994-01,-0.00075701,-0.01060833,0.00119792,146.2000
1994-02,-0.01423818,-0.03072500,0.00124375,146.7000
1994-03,-0.03346377,-0.02890000,0.00135000,147.2000
1994-04,0.01058242,-0.00889167,0.00145208,147.4000
1994-05,0.01108093,0.01158333,0.00149583,147.5000
1994-06,-0.00518875,-0.00808333,0.00147917,148.0000
1994-07,0.03082078,0.01028333,0.00152083,148.4000
1994-08,0.00817465,-0.00936667,0.00150833,149.0000
1994-09,-0.00444007,-0.01338333,0.00155417,149.4000
1994-10,-0.00369884,-0.00895000,0.00161250,149.5000
1994-11,-0.01025706,0.01713333,0.00165833,149.7000
1994-12,0.02451174,0.00860833,0.00162708,149.7000
1995-01,0.03819094,0.02818333,0.00162083,150.3000
1995-02,0.02558170,0.02512500,0.00155625,150.9000
1995-03,0.03215553,0.01580000,0.00150000,151.4000
1995-04,0.03347760,0.03598333,0.00147083,151.9000
1995-05,0.03178422,0.03772500,0.00138125,152.2000
1995-06,0.03547480,-0.00255833,0.00128542,152.5000
1995-07,0.00513124,-0.00946667,0.00130833,152.5000
1995-08,0.03717664,0.02570833,0.00135208,152.9000
1995-09,0.00912567,0.01636667,0.00129167,153.2000
1995-10,0.02358385,0.01273333,0.00125833,153.7000
1995-11,0.03389138,0.02034167,0.00123542,153.6000
1995-12,0.00162580,0.00895833,0.00118958,153.5000
1996-01,0.05904394,-0.00649167,0.00117708,154.4000
1996-02,-0.00200697,-0.02735833,0.00121042,154.9000
1996-03,0.00197042,-0.01157500,0.00130625,155.7000
1996-04,0.02354826,-0.01067500,0.00135625,156.3000
1996-05,0.01278593,-0.00628333,0.00140417,156.6000
1996-06,-0.03476564,0.00855833,0.00143958,156.7000
1996-07,0.03075753,0.02182500,0.00143125,157.0000
1996-08,0.02023727,-0.00776667,0.00138333,157.3000
1996-09,0.04119498,0.02669167,0.00142292,157.8000
1996-10,0.05052082,0.02854167,0.00136042,158.3000
1996-11,0.01198227,-0.00183333,0.00129167,158.6000
1996-12,0.03257540,-0.01435000,0.00131250,158.6000
1997-01,0.04361164,0.01668333,0.00137083,159.1000
1997-02,-0.00623685,-0.01355000,0.00133750,159.6000
1997-03,-0.03405246,-0.00842500,0.00139375,160.0000
1997-04,0.09217831,0.01834167,0.00143542,160.2000
1997-05,0.05336825,0.02099167,0.00139792,160.1000
1997-06,0.05735925,0.02430833,0.00135208,160.3000
1997-07,0.00347789,-0.00041667,0.00129583,160.5000
1997-08,0.01192008,0.01155000,0.00131250,160.8000
1997-09,0.01645376,0.01777500,0.00129375,161.2000
1997-10,-0.01152043,0.01552500,0.00125625,161.6000
1997-11,0.02634617,0.00980000,0.00122500,161.5000
1997-12,0.00237088,0.02374167,0.00121042,161.3000
1998-01,0.06402158,0.00251667,0.00115417,161.6000
1998-02,0.05312872,-0.00095833,0.00116042,161.9000
1998-03,0.03405675,0.00540833,0.00117708,162.2000
1998-04,-0.00221858,0.00400000,0.00117500,162.5000
1998-05,0.00116457,0.01520833,0.00117708,162.8000
1998-06,0.04467666,0.00738333,0.00114583,163.0000
1998-07,-0.06971007,0.01295000,0.00113750,163.2000
1998-08,-0.04898450,0.04155000,0.00111250,163.4000
1998-09,0.01290857,0.02360833,0.00100208,163.6000
1998-10,0.10974384,-0.01722500,0.00094375,164.0000
1998-11,0.04104105,0.01662500,0.00100625,164.0000
1998-12,0.05047687,-0.00102500,0.00096875,163.9000
1999-01,-0.00066710,-0.01566667,0.00098333,164.3000
1999-02,0.02923510,-0.01193333,0.00104167,164.5000
1999-03,0.04250022,0.00785833,0.00108958,165.0000
1999-04,-0.00098832,-0.02088333,0.00107917,166.2000
1999-05,-0.00611767,-0.02058333,0.00115417,166.2000
1999-06,0.04522387,0.01261667,0.00122917,166.2000
1999-07,-0.03774386,-0.00567500,0.00120625,166.7000
1999-08,-0.00598017,0.00635000,0.00123750,167.1000
1999-09,-0.01272471,-0.00836667,0.00123333,167.9000
1999-10,0.07105950,0.01069167,0.00127292,168.2000
1999-11,0.02808731,-0.01247500,0.00125625,168.3000
1999-12,-0.00118933,-0.02136667,0.00130833,168.3000
2000-01,-0.02478077,0.01535000,0.00138750,168.8000
2000-02,0.03940954,0.02363333,0.00135833,169.8000
2000-03,0.01424665,0.02411667,0.00130417,171.2000
2000-04,-0.02838794,-0.02650833,0.00124792,171.3000
2000-05,0.03163480,0.02916667,0.00134167,171.5000
2000-06,0.00850342,0.00858333,0.00127083,172.4000
2000-07,0.00939711,0.02044167,0.00126042,172.8000
2000-08,-0.01079651,0.00695833,0.00121458,172.8000
2000-09,-0.05214230,0.00903333,0.00120833,173.7000
2000-10,-0.00772564,0.00618333,0.00119583,174.0000
2000-11,-0.03320074,0.03836667,0.00119167,174.1000
2000-12,0.00455008,0.00996667,0.00109167,174.0000
2001-01,-0.02136258,0.00850000,0.00107500,175.1000
2001-02,-0.09079903,0.01895000,0.00106250,175.8000
2001-03,0.00448694,-0.01342500,0.00101875,176.2000
2001-04,0.06879333,-0.01321667,0.00107083,176.9000
2001-05,-0.02388652,0.01219167,0.00112292,177.7000
2001-06,-0.02660227,0.00720000,0.00110000,178.0000
2001-07,-0.02045839,0.02326667,0.00109167,177.5000
2001-08,-0.11247325,0.02094167,0.00103542,177.5000
2001-09,0.03184032,0.01514167,0.00098542,178.3000
2001-10,0.05053146,-0.00179167,0.00095208,177.7000
2001-11,0.01466049,-0.02692500,0.00096875,177.4000
2001-12,-0.00297689,0.00774167,0.00106042,176.7000
2002-01,-0.03352769,0.01330000,0.00105000,177.1000
2002-02,0.04945271,-0.02180833,0.00102292,177.8000
2002-03,-0.03514432,0.00930000,0.00110000,178.8000
2002-04,-0.02820371,0.00784167,0.00108542,179.8000
2002-05,-0.05920958,0.02040000,0.00107500,179.8000
2002-06,-0.10758499,0.02370833,0.00102708,179.9000
2002-07,0.01138791,0.03117500,0.00096875,180.1000
2002-08,-0.04757730,0.03085000,0.00088750,180.7000
2002-09,-0.01367043,-0.00167500,0.00080625,181.0000
2002-10,0.06625577,-0.00441667,0.00082083,181.3000
2002-11,-0.01035061,0.00477500,0.00084375,181.3000
2002-12,-0.00222518,0.00195833,0.00083958,180.9000
2003-01,-0.06414836,0.01387500,0.00084375,181.7000
2003-02,0.01307898,0.00955000,0.00081250,183.1000
2003-03,0.05285859,-0.00732500,0.00079375,184.2000
2003-04,0.05312212,0.03060000,0.00082500,183.8000
2003-05,0.05704185,0.01977500,0.00074375,183.5000
2003-06,0.00595901,-0.04272500,0.00069375,183.7000
2003-07,-0.00166324,-0.02958333,0.00082917,183.9000
2003-08,0.03161181,0.01630833,0.00092708,184.6000
2003-09,0.02027829,0.00215833,0.00088958,185.2000
2003-10,0.01210586,0.00287500,0.00089375,185.0000
2003-11,0.03063810,0.00568333,0.00089583,184.5000
2003-12,0.04934961,0.01195833,0.00088958,184.3000
2004-01,0.01086662,0.00835833,0.00086458,185.2000
2004-02,-0.01565197,0.02090000,0.00085000,186.2000
2004-03,0.00968137,-0.03320833,0.00079792,187.4000
2004-04,-0.02564253,-0.02227500,0.00090625,188.0000
2004-05,0.02857677,0.00323333,0.00098333,189.1000
2004-06,-0.02238780,0.02004167,0.00098542,189.7000
2004-07,-0.01387570,0.01915000,0.00093750,189.4000
2004-08,0.02782624,0.01406667,0.00089167,189.5000
2004-09,0.00102595,0.00554167,0.00086042,189.9000
2004-10,0.04773896,-0.00288333,0.00085417,190.9000
2004-11,0.02727447,0.00069167,0.00087292,191.0000
2004-12,-0.01349222,0.00422500,0.00088125,190.3000
2005-01,0.01681207,0.00701667,0.00087917,190.7000
2005-02,-0.00255588,-0.01962500,0.00086875,191.8000
2005-03,-0.02408918,0.01495000,0.00093750,193.3000
2005-04,0.01335871,0.01761667,0.00090417,194.6000
2005-05,0.02180697,0.01325000,0.00086250,194.4000
2005-06,0.01807791,-0.00926667,0.00083333,194.5000
2005-07,0.00310018,-0.00211667,0.00087083,195.4000
2005-08,0.00279690,0.00775000,0.00088750,196.4000
2005-09,-0.02624220,-0.01470000,0.00087500,198.8000
2005-10,0.03961542,-0.00188333,0.00092917,199.2000
2005-11,0.02144131,0.00868333,0.00094583,197.6000
2005-12,0.01466770,0.00722500,0.00093125,196.8000
2006-01,-0.00016640,-0.00681667,0.00092083,198.3000
2006-02,0.01486138,-0.00669167,0.00095208,198.7000
2006-03,0.00798331,-0.01496667,0.00098333,199.8000
2006-04,-0.00786636,-0.00424167,0.00103958,201.5000
2006-05,-0.02705793,0.00425833,0.00106458,202.5000
2006-06,0.00720041,0.00565833,0.00106458,202.9000
2006-07,0.02291759,0.01894167,0.00106042,203.5000
2006-08,0.02531174,0.01526667,0.00101667,203.9000
2006-09,0.03615913,0.00323333,0.00098333,202.9000
2006-10,0.02001643,0.01304167,0.00098542,201.8000
2006-11,0.02148265,0.00663333,0.00095833,201.5000
2006-12,0.00692827,-0.01020000,0.00095000,201.8000
2007-01,0.01596048,0.00676667,0.00099167,202.4160
2007-02,-0.02473891,0.01513333,0.00098333,203.4990
2007-03,0.04180260,-0.00530000,0.00095000,205.3520
2007-04,0.03391753,-0.00029167,0.00097708,206.6860
2007-05,0.00344901,-0.02054167,0.00098958,207.9490
2007-06,0.00574620,0.01125000,0.00106250,208.3520
2007-07,-0.04201108,0.02726667,0.00104167,208.2990
2007-08,0.03074743,0.01439167,0.00097292,207.9170
2007-09,0.02991633,0.00306667,0.00094167,208.4900
2007-10,-0.04806310,0.03037500,0.00094375,208.9360
2007-11,0.01238221,0.00695833,0.00086458,210.1770
2007-12,-0.06635197,0.02861667,0.00085417,210.0360
2008-01,-0.01563966,0.00311667,0.00077917,211.0800
2008-02,-0.02626636,0.01921667,0.00077917,211.6930
2008-03,0.04243803,-0.00897500,0.00073125,213.5280
2008-04,0.02562604,-0.01093333,0.00076667,214.8230
