18851110  .0084645  .0083029  .0001616 
18851111  .0153131  .0151515  .0001616 
18851112 -.0008118 -.0009734  .0001616 
18851113  .0081187  .0079571  .0001616 
18851114 -.0082160 -.0083776  .0001616 
18851116  .0061730  .0060114  .0001616 
18851117  .0127585  .0125969  .0001616 
18851118  .0031919  .0030303  .0001616 
18851119  .0109741  .0108125  .0001616 
18851120 -.0081757 -.0083373  .0001616 
18851121 -.0136392 -.0138008  .0001616 
18851123 -.0144757 -.0146373  .0001616 
18851124  .0285651  .0284035  .0001616 
18851125 -.0047590 -.0049206  .0001616 
18851127 -.0149923 -.0151539  .0001616 
18851128  .0048587  .0046971  .0001616 
18851130 -.0053196 -.0054812  .0001616 
18851201 -.0087892 -.0089155  .0001263 
18851202  .0032339  .0031076  .0001263 
18851203  .0014307  .0013044  .0001263 
18851204  .0041973  .0040710  .0001263 
18851205  .0106680  .0105417  .0001263 
18851207 -.0136757 -.0138020  .0001263 
18851208  .0028928  .0027665  .0001263 
18851209 -.0024703 -.0025966  .0001263 
18851210 -.0148428 -.0149691  .0001263 
18851211  .0014477  .0013214  .0001263 
18851212 -.0157101 -.0158364  .0001263 
18851214 -.0090926 -.0092189  .0001263 
18851215  .0187357  .0186094  .0001263 
18851216  .0170670  .0169407  .0001263 
18851217 -.0077130 -.0078393  .0001263 
18851218  .0060522  .0059259  .0001263 
18851219 -.0067466 -.0068729  .0001263 
18851221 -.0071237 -.0072500  .0001263 
18851222 -.0176330 -.0177593  .0001263 
18851223  .0024920  .0023657  .0001263 
18851224  .0117581  .0116318  .0001263 
18851226  .0202896  .0201633  .0001263 
18851228 -.0090210 -.0091473  .0001263 
18851229  .0162819  .0161556  .0001263 
18851230  .0007752  .0006489  .0001263 
18851231 -.0018192 -.0019455  .0001263 
18860102  .0001761  .0000000  .0001761 
18860104  .0009883  .0008122  .0001761 
18860105 -.0089133 -.0090894  .0001761 
18860106  .0026331  .0024570  .0001761 
18860107 -.0019481 -.0021242  .0001761 
18860108 -.0060463 -.0062224  .0001761 
18860109  .0044602  .0042841  .0001761 
18860111 -.0083555 -.0085316  .0001761 
18860112 -.0021406 -.0023167  .0001761 
18860113 -.0135907 -.0137668  .0001761 
18860114  .0072397  .0070636  .0001761 
18860115 -.0193630 -.0195391  .0001761 
18860116 -.0079997 -.0081758  .0001761 
18860118 -.0087540 -.0089301  .0001761 
18860119  .0098798  .0097037  .0001761 
18860120 -.0025697 -.0027458  .0001761 
18860121  .0092967  .0091206  .0001761 
18860122 -.0068157 -.0069918  .0001761 
18860123 -.0135625 -.0137386  .0001761 
18860125 -.0022617 -.0024378  .0001761 
18860126  .0097764  .0096003  .0001761 
18860127  .0003490  .0001729  .0001761 
18860128  .0062262  .0060501  .0001761 
18860129 -.0001675 -.0003436  .0001761 
18860130  .0134109  .0132348  .0001761 
18860201  .0124672  .0123834  .0000838 
18860202  .0020945  .0020107  .0000838 
18860203  .0059366  .0058528  .0000838 
18860204  .0009151  .0008313  .0000838 
18860205  .0092200  .0091362  .0000838 
18860206 -.0109450 -.0110288  .0000838 
18860208  .0198907  .0198069  .0000838 
18860209  .0098765  .0097927  .0000838 
18860210 -.0125233 -.0126071  .0000838 
18860211  .0035214  .0034376  .0000838 
18860212  .0017151  .0016313  .0000838 
18860213  .0093672  .0092834  .0000838 
18860215 -.0066937 -.0067775  .0000838 
18860216  .0025208  .0024370  .0000838 
18860217 -.0052647 -.0053485  .0000838 
18860218 -.0134407 -.0135245  .0000838 
18860219 -.0035502 -.0036340  .0000838 
18860220 -.0085369 -.0086207  .0000838 
18860223  .0056022  .0055184  .0000838 
18860224  .0000838  .0000000  .0000838 
18860225 -.0029097 -.0029935  .0000838 
18860226 -.0007502 -.0008340  .0000838 
18860227 -.0032551 -.0033389  .0000838 
18860301 -.0020533 -.0021776  .0001243 
18860302  .0172470  .0171227  .0001243 
18860303  .0002893  .0001650  .0001243 
18860304 -.0092816 -.0094059  .0001243 
18860305  .0014570  .0013327  .0001243 
18860306  .0012888  .0011645  .0001243 
18860308 -.0036976 -.0038219  .0001243 
18860309 -.0022110 -.0023353  .0001243 
18860310 -.0000429 -.0001672  .0001243 
18860311  .0031343  .0030100  .0001243 
18860312 -.0173815 -.0175058  .0001243 
18860313 -.0019120 -.0020363  .0001243 
18860315  .0057356  .0056113  .0001243 
18860316  .0001243  .0000000  .0001243 
18860317 -.0152629 -.0153872  .0001243 
18860318  .0018416  .0017173  .0001243 
18860319  .0066390  .0065147  .0001243 
18860320 -.0005570 -.0006813  .0001243 
18860322 -.0031142 -.0032385  .0001243 
18860323 -.0221055 -.0222298  .0001243 
18860324 -.0045976 -.0047219  .0001243 
18860325  .0090858  .0089615  .0001243 
18860326 -.0026622 -.0027865  .0001243 
18860327  .0048396  .0047153  .0001243 
18860329 -.0054380 -.0055623  .0001243 
18860330  .0093884  .0092641  .0001243 
18860331  .0060128  .0058885  .0001243 
18860401  .0046573  .0044766  .0001807 
18860402 -.0161032 -.0162839  .0001807 
18860403  .0003549  .0001742  .0001807 
18860405  .0020971  .0019164  .0001807 
18860406 -.0001671 -.0003478  .0001807 
18860407  .0095736  .0093929  .0001807 
18860408 -.0010256 -.0012063  .0001807 
18860409  .0010434  .0008627  .0001807 
18860410  .0019045  .0017238  .0001807 
18860412  .0160127  .0158320  .0001807 
18860413 -.0077814 -.0079621  .0001807 
18860414 -.0003316 -.0005123  .0001807 
18860415 -.0129749 -.0131556  .0001807 
18860416 -.0065714 -.0067521  .0001807 
18860417  .0031439  .0029632  .0001807 
18860419 -.0029476 -.0031283  .0001807 
18860420  .0057595  .0055788  .0001807 
18860421  .0059019  .0057212  .0001807 
18860422 -.0010260 -.0012067  .0001807 
18860424 -.0008549 -.0010356  .0001807 
18860426  .0000079 -.0001728  .0001807 
18860427 -.0027569 -.0029376  .0001807 
18860428 -.0109112 -.0110919  .0001807 
18860429 -.0042007 -.0043814  .0001807 
18860430 -.0082685 -.0084492  .0001807 
18860501 -.0054036 -.0055033  .0000997 
18860503 -.0154305 -.0155302  .0000997 
18860504  .0104351  .0103354  .0000997 
18860505  .0128420  .0127423  .0000997 
18860506 -.0115962 -.0116959  .0000997 
18860507  .0115754  .0114757  .0000997 
18860508  .0041770  .0040773  .0000997 
18860510  .0022183  .0021186  .0000997 
18860511 -.0011336 -.0012333  .0000997 
18860512  .0122712  .0121715  .0000997 
18860513 -.0035601 -.0036598  .0000997 
18860514 -.0117947 -.0118944  .0000997 
18860515  .0022240  .0021243  .0000997 
18860517  .0046925  .0045928  .0000997 
18860518 -.0081648 -.0082645  .0000997 
18860519 -.0018507 -.0019504  .0000997 
18860520  .0093376  .0092379  .0000997 
18860521  .0062606  .0061609  .0000997 
18860522  .0086721  .0085724  .0000997 
18860524 -.0030226 -.0031223  .0000997 
18860525  .0011437  .0010440  .0000997 
18860526  .0112243  .0111246  .0000997 
18860527  .0090390  .0089393  .0000997 
18860528 -.0096123 -.0097120  .0000997 
18860529  .0131761  .0130764  .0000997 
18860601  .0038508  .0037364  .0001144 
18860602 -.0059770 -.0060914  .0001144 
18860603 -.0060143 -.0061287  .0001144 
18860604  .0091929  .0090785  .0001144 
18860605 -.0063361 -.0064505  .0001144 
18860607  .0038732  .0037588  .0001144 
18860608 -.0024388 -.0025532  .0001144 
18860609  .0125717  .0124573  .0001144 
18860610 -.0093243 -.0094387  .0001144 
18860611  .0065803  .0064659  .0001144 
18860612  .0007906  .0006762  .0001144 
18860614  .0033244  .0032100  .0001144 
18860615  .0009564  .0008420  .0001144 
18860616  .0097055  .0095911  .0001144 
18860617  .0044477  .0043333  .0001144 
18860618  .0045950  .0044806  .0001144 
18860619  .0092008  .0090864  .0001144 
18860621 -.0088902 -.0090046  .0001144 
18860622 -.0021985 -.0023129  .0001144 
18860623  .0082283  .0081139  .0001144 
18860624 -.0151616 -.0152760  .0001144 
18860625  .0092887  .0091743  .0001144 
18860626 -.0000509 -.0001653  .0001144 
18860628 -.0026960 -.0028104  .0001144 
18860629 -.0076774 -.0077918  .0001144 
18860630 -.0002198 -.0003342  .0001144 
18860701  .0042963  .0041785  .0001178 
18860702  .0011165  .0009987  .0001178 
18860703  .0132538  .0131360  .0001178 
18860706 -.0146532 -.0147710  .0001178 
18860707  .0052819  .0051641  .0001178 
18860708 -.0061798 -.0062976  .0001178 
18860709 -.0010496 -.0011674  .0001178 
18860710  .0026224  .0025046  .0001178 
18860712 -.0128735 -.0129913  .0001178 
18860713  .0045052  .0043874  .0001178 
18860714  .0012939  .0011761  .0001178 
18860715  .0100188  .0099010  .0001178 
18860716 -.0000484 -.0001662  .0001178 
18860717  .0012812  .0011634  .0001178 
18860719 -.0058583 -.0059761  .0001178 
18860720  .0072988  .0071810  .0001178 
18860721  .0031024  .0029846  .0001178 
18860722 -.0005435 -.0006613  .0001178 
18860723 -.0018673 -.0019851  .0001178 
18860724  .0016096  .0014918  .0001178 
18860726  .0045865  .0044687  .0001178 
18860727  .0016007  .0014829  .0001178 
18860728  .0070280  .0069102  .0001178 
18860729 -.0052744 -.0053922  .0001178 
18860730  .0038963  .0037785  .0001178 
18860731  .0069918  .0068740  .0001178 
18860802  .0070980  .0069896  .0001084 
18860803 -.0052185 -.0053269  .0001084 
18860804  .0012444  .0011360  .0001084 
18860805  .0046472  .0045388  .0001084 
18860806  .0030130  .0029046  .0001084 
18860807 -.0061667 -.0062751  .0001084 
18860809 -.0055587 -.0056671  .0001084 
18860810  .0059706  .0058622  .0001084 
18860811 -.0058816 -.0059900  .0001084 
18860812 -.0015203 -.0016287  .0001084 
18860813 -.0026648 -.0027732  .0001084 
18860814  .0017443  .0016359  .0001084 
18860816 -.0067510 -.0068594  .0001084 
18860817 -.0137051 -.0138135  .0001084 
18860818 -.0060614 -.0061698  .0001084 
18860819  .0093366  .0092282  .0001084 
18860820  .0122447  .0121363  .0001084 
18860821  .0007654  .0006570  .0001084 
18860823 -.0039953 -.0041037  .0001084 
18860824  .0035697  .0034613  .0001084 
18860825 -.0082687 -.0083771  .0001084 
18860826  .0012679  .0011595  .0001084 
18860827  .0057338  .0056254  .0001084 
18860828  .0010956  .0009872  .0001084 
18860830 -.0013709 -.0014793  .0001084 
18860831 -.0064760 -.0065844  .0001084 
18860901  .0035413  .0034797  .0000616 
18860902  .0050154  .0049538  .0000616 
18860903  .0100846  .0100230  .0000616 
18860904 -.0010772 -.0011388  .0000616 
18860906  .0059248  .0058632  .0000616 
18860907 -.0030148 -.0030764  .0000616 
18860908  .0070455  .0069839  .0000616 
18860909 -.0047771 -.0048387  .0000616 
18860910  .0047618  .0047002  .0000616 
18860911  .0049011  .0048395  .0000616 
18860913  .0043962  .0043346  .0000616 
18860914 -.0012172 -.0012788  .0000616 
18860915  .0010219  .0009603  .0000616 
18860916  .0053382  .0052766  .0000616 
18860917  .0032428  .0031812  .0000616 
18860918  .0087821  .0087205  .0000616 
18860920  .0079208  .0078592  .0000616 
18860921  .0031808  .0031192  .0000616 
18860922 -.0004048 -.0004664  .0000616 
18860923 -.0016494 -.0017110  .0000616 
18860924  .0028662  .0028046  .0000616 
18860925  .0008385  .0007769  .0000616 
18860927 -.0097195 -.0097811  .0000616 
18860928  .0118208  .0117592  .0000616 
18860929  .0028510  .0027894  .0000616 
18860930 -.0095196 -.0095812  .0000616 
18861001 -.0065687 -.0067093  .0001406 
18861002  .0026540  .0025134  .0001406 
18861004  .0056248  .0054842  .0001406 
18861005  .0090233  .0088827  .0001406 
18861006 -.0010951 -.0012357  .0001406 
18861007 -.0044991 -.0046397  .0001406 
18861008  .0009175  .0007769  .0001406 
18861009 -.0035855 -.0037261  .0001406 
18861011 -.0045345 -.0046751  .0001406 
18861012 -.0061221 -.0062627  .0001406 
18861013  .0174716  .0173310  .0001406 
18861014  .0060257  .0058851  .0001406 
18861015  .0002946  .0001540  .0001406 
18861016  .0010642  .0009236  .0001406 
18861018 -.0049348 -.0050754  .0001406 
18861019  .0038506  .0037100  .0001406 
18861020 -.0057119 -.0058525  .0001406 
18861021  .0063373  .0061967  .0001406 
18861022 -.0043244 -.0044650  .0001406 
18861023  .0015325  .0013919  .0001406 
18861025 -.0057281 -.0058687  .0001406 
18861026  .0074421  .0073015  .0001406 
18861027 -.0010932 -.0012338  .0001406 
18861028  .0052363  .0050957  .0001406 
18861029  .0006015  .0004609  .0001406 
18861030  .0068974  .0067568  .0001406 
18861101  .0028172  .0027456  .0000716 
18861103  .0029618  .0028902  .0000716 
18861104 -.0072088 -.0072804  .0000716 
18861105 -.0011507 -.0012223  .0000716 
18861106  .0035900  .0035184  .0000716 
18861108 -.0029772 -.0030488  .0000716 
18861109  .0006832  .0006116  .0000716 
18861110  .0058784  .0058068  .0000716 
18861111 -.0064614 -.0065330  .0000716 
18861112  .0034360  .0033644  .0000716 
18861113  .0011385  .0010669  .0000716 
18861115  .0022031  .0021315  .0000716 
18861116  .0041737  .0041021  .0000716 
18861117 -.0017441 -.0018157  .0000716 
18861118  .0035580  .0034864  .0000716 
18861119  .0009779  .0009063  .0000716 
18861120 -.0040033 -.0040749  .0000716 
18861122  .0003747  .0003031  .0000716 
18861123 -.0034127 -.0034843  .0000716 
18861124  .0008317  .0007601  .0000716 
18861126  .0034135  .0033419  .0000716 
18861127  .0014342  .0013626  .0000716 
18861129  .0071777  .0071061  .0000716 
18861130 -.0089361 -.0090077  .0000716 
18861201  .0092566  .0090895  .0001671 
18861202  .0030195  .0028524  .0001671 
18861203  .0070533  .0068862  .0001671 
18861204 -.0035498 -.0037169  .0001671 
18861206 -.0022206 -.0023877  .0001671 
18861207 -.0141934 -.0143605  .0001671 
18861208  .0068449  .0066778  .0001671 
18861209  .0040869  .0039198  .0001671 
18861210 -.0130481 -.0132152  .0001671 
18861211 -.0054637 -.0056308  .0001671 
18861213 -.0108522 -.0110193  .0001671 
18861214 -.0137605 -.0139276  .0001671 
18861215 -.0219610 -.0221281  .0001671 
18861216  .0134876  .0133205  .0001671 
18861217 -.0023670 -.0025341  .0001671 
18861218  .0036603  .0034932  .0001671 
18861220 -.0235671 -.0237342  .0001671 
18861221  .0118365  .0116694  .0001671 
18861222  .0032110  .0030439  .0001671 
18861223  .0019240  .0017569  .0001671 
18861224 -.0014273 -.0015944  .0001671 
18861227 -.0097339 -.0099010  .0001671 
18861228  .0109736  .0108065  .0001671 
18861229  .0122941  .0121270  .0001671 
18861230  .0097840  .0096169  .0001671 
